Filename,Timestamp,Author
app/src/main/java/com/scottyab/rootchecker/MainActivity.java,2015-06-19T10:09:22Z,stealthcopter
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,2015-06-19T10:09:22Z,stealthcopter
app/src/main/java/com/scottyab/rootchecker/RootCheckNative.java,2015-06-19T10:09:22Z,stealthcopter
.idea/compiler.xml,2015-06-19T09:05:10Z,scottyab
.idea/copyright/profiles_settings.xml,2015-06-19T09:05:10Z,scottyab
.idea/gradle.xml,2015-06-19T09:05:10Z,scottyab
.idea/misc.xml,2015-06-19T09:05:10Z,scottyab
.idea/modules.xml,2015-06-19T09:05:10Z,scottyab
.idea/vcs.xml,2015-06-19T09:05:10Z,scottyab
app/src/androidTest/java/com/scottyab/rootchecker/ApplicationTest.java,2015-06-19T09:05:10Z,scottyab
app/src/main/AndroidManifest.xml,2015-06-19T09:05:10Z,scottyab
app/src/main/java/com/scottyab/rootchecker/MainActivity.java,2015-06-19T09:05:10Z,scottyab
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,2015-06-19T09:05:10Z,scottyab
app/src/main/java/com/scottyab/rootchecker/util/QLog.java,2015-06-19T09:05:10Z,scottyab
app/src/main/res/layout/activity_main.xml,2015-06-19T09:05:10Z,scottyab
app/src/main/res/menu/menu_main.xml,2015-06-19T09:05:10Z,scottyab
app/src/main/res/values-w820dp/dimens.xml,2015-06-19T09:05:10Z,scottyab
app/src/main/res/values/dimens.xml,2015-06-19T09:05:10Z,scottyab
app/src/main/res/values/strings.xml,2015-06-19T09:05:10Z,scottyab
app/src/main/res/values/styles.xml,2015-06-19T09:05:10Z,scottyab
